,Violence against the person ratio,Sexual offences ratio,Robbery ratio,Theft offences ratio,Criminal damage and arson ratio,Drug offences ratio,Other Crime Ratio,Total Employee All (thousands),Male life expectancy at birth (2012/2020)4,Female life expectancy at birth (2020)4,Median,Lower quartile,total_hoseholds_projected_2020,Year 2020: Households with dependent children ratio,Year 2020: One person households: Female ratio,Year 2020: One person households: Male ratio,pop_ratio_under_10,pop_ratio_teenager,pop_ratio_20_39,pop_ratio_40_60,pop_ratio_60_80,pop_ratio_80_90+,POP All ages,Total area as at 31 December 2020 (Hectares),median_houses_2020,median_earning_2020,ratio_by_medians_2020,lower_quatile_houses_2020,lower_quatile_earning_2020,ratio_by_lower_quatile_2020,Total_Threaten_or_is_Homeless,A_B_property_counts,C_D_property_counts,E_F_property_counts,G_H_property_counts,Taxi_only_licensed_drivers,Total_licensed_vehicles,total_drivers,Retail,Education,Health,"Arts, entertainment, recreation & other services"
164,0.318510389,0.0275896,0.031412027,0.371948681,0.077205465,0.071528593,0.101805245,83.9,79.0,82.5,1350.0,1195.0,111846.0,0.531966144,0.222467835,0.245566021,0.144266764,0.116121287,0.322840911,0.268376731,0.120850834,0.027543472,289034.0,4730.0,440000.0,36675.0,12.0,338000.0,27790.0,12.16,648.0,32860.0,69360.0,16100.0,2590.0,0.0,607.5,607.5,845.0,220.0,480.0,690.0
165,0.420411985,0.046114232,0.004213483,0.206811798,0.119382022,0.055126404,0.147940075,47.1,80.4,83.2,700.0,600.0,59931.0,0.500952836,0.278410911,0.220636253,0.107790875,0.101617642,0.216813564,0.255169729,0.247977063,0.070631128,141255.0,130510.0,220000.0,26613.0,8.27,175000.0,21956.0,7.97,172.0,33580.0,22000.0,6300.0,840.0,0.0,182.0,182.0,335.0,85.0,150.0,275.0
166,0.333116461,0.030145305,0.004120581,0.303838647,0.117219692,0.051832574,0.15972674,78.1,82.6,84.7,1275.0,995.0,56168.0,0.526102865,0.257540365,0.216356771,0.104401671,0.125372459,0.303308237,0.249261732,0.168837129,0.048818772,150352.0,27090.0,450000.0,41668.0,10.8,335000.0,27414.0,12.22,100.0,4840.0,28590.0,16790.0,9240.0,0.0,395.0,395.0,370.0,150.0,260.0,480.0
167,0.393511199,0.039064559,0.004216074,0.288372859,0.127898551,0.04127141,0.105665349,36.0,81.3,85.2,600.0,525.0,40851.0,0.442981865,0.32222109,0.234797045,0.094080407,0.101139973,0.18922682,0.275181656,0.26757821,0.072792934,91932.0,131120.0,237725.0,32913.0,7.22,178000.0,21914.0,8.12,57.0,12640.0,17170.0,10770.0,2690.0,10.0,142.0,152.0,290.0,55.0,145.0,315.0
168,0.354134916,0.028234539,0.006978423,0.319082377,0.12264378,0.022940563,0.145985401,67.0,80.6,83.4,575.0,433.0,74733.0,0.47847414,0.269319517,0.252206343,0.106137483,0.120589547,0.294030231,0.24357804,0.187807829,0.04785687,188416.0,27900.0,225000.0,30221.0,7.45,175000.0,21406.0,8.18,-51.0,34250.0,29950.0,10580.0,2220.0,0.0,215.0,215.0,535.0,125.0,275.0,430.0
169,0.393511199,0.039064559,0.004216074,0.288372859,0.127898551,0.04127141,0.105665349,73.5,81.1,84.3,750.0,650.0,70040.0,0.461795409,0.304260215,0.233944376,0.101810641,0.120102758,0.18354019,0.287814541,0.236330434,0.070401436,161545.0,130910.0,295000.0,33033.0,8.93,216250.0,22736.0,9.51,167.0,23010.0,28080.0,16660.0,6540.0,0.0,359.0,359.0,610.0,155.0,315.0,540.0
170,0.422503726,0.0414307,0.003278689,0.207898659,0.143070045,0.037704918,0.144113264,33.7,78.8,82.3,480.0,420.0,43895.0,0.416380242,0.301531361,0.282088396,0.097821754,0.10426143,0.204158191,0.272786744,0.253631262,0.067340618,97831.0,125830.0,162250.0,33335.0,4.87,105000.0,22638.0,4.64,122.0,30070.0,12940.0,4180.0,480.0,175.0,192.0,367.0,265.0,65.0,120.0,255.0
171,0.232930088,0.020187027,0.049131661,0.492986493,0.054957696,0.058779872,0.091027163,222.2,79.0,83.5,1625.0,1350.0,106240.0,0.369579066,0.287661193,0.342759741,0.103254539,0.093436511,0.461797957,0.217935232,0.101360256,0.022215505,248115.0,1490.0,650000.0,47120.0,13.79,470000.0,31082.0,15.12,519.0,11010.0,63000.0,28750.0,8030.0,139.0,317.0,456.0,1525.0,390.0,655.0,1715.0
172,0.430690774,0.034191006,0.011590172,0.275846083,0.09863236,0.031409365,0.117640241,48.4,79.6,83.5,650.0,550.0,44144.0,0.481040264,0.270743429,0.248216307,0.113048756,0.1141084345,0.285458075,0.2497177055,0.189899918,0.0477671105,241434.0,23350.0,210000.0,29956.0,7.01,164972.5,23654.0,6.97,26.5,26360.0,13900.0,4940.0,750.0,92.0,134.0,226.0,275.0,75.0,135.0,225.0
173,0.435591822,0.031539378,0.004584212,0.261575135,0.100302558,0.03438159,0.132025305,54.3,80.1,83.4,850.0,725.0,64629.0,0.49892099,0.275131263,0.225947747,0.115473803,0.11745955,0.224572313,0.276854942,0.212520658,0.053118733,153091.0,61170.0,286000.0,33116.0,8.64,235000.0,23312.0,10.08,125.0,23270.0,29050.0,11810.0,2500.0,7.0,191.0,198.0,330.0,115.0,190.0,410.0
174,0.389998759,0.03590189,0.005170203,0.286470613,0.130040948,0.038838566,0.113579021,200.2,80.9,84.1,795.0,675.0,214401.0,0.5016284,0.283685502,0.214686098,0.11303192,0.11688456,0.211462694,0.276326701,0.222322297,0.059971829,504070.0,325530.0,275000.0,31535.0,8.72,210000.0,23120.0,9.08,355.0,68480.0,96220.0,47990.0,12470.0,0.0,798.0,798.0,1310.0,445.0,745.0,1485.0
175,0.321900276,0.024367769,0.004504966,0.383229241,0.127572438,0.025801167,0.112624143,47.7,78.8,82.2,550.0,450.0,50661.0,0.465488812,0.28303314,0.251478048,0.111963138,0.107025702,0.216317213,0.27516909,0.232710517,0.056814339,118280.0,63780.0,168000.0,30273.0,5.55,122000.0,21311.0,5.72,60.0,35500.0,12970.0,4880.0,770.0,19.0,116.0,135.0,300.0,75.0,130.0,240.0
176,0.396117901,0.033249461,0.005930985,0.246764917,0.137491014,0.030553559,0.149892164,30.2,79.3,83.3,595.0,413.0,41526.0,0.446110027,0.294446773,0.2594432,0.101400149,0.105837013,0.221789211,0.28508199,0.23368562,0.052206017,92633.0,54030.0,195000.0,28474.0,6.85,149950.0,21965.0,6.83,145.0,21720.0,14010.0,6020.0,890.0,0.0,313.0,313.0,295.0,65.0,155.0,250.0
177,0.348165262,0.024952433,0.009730905,0.326066866,0.11674368,0.023783637,0.150557217,121.3,77.5,81.6,525.0,433.0,132311.0,0.481591112,0.272300727,0.246108162,0.119586937,0.11443004,0.25048196,0.260060425,0.205121729,0.050318909,312785.0,56800.0,136000.0,29178.0,4.66,100000.0,21788.0,4.59,403.0,107100.0,24920.0,6870.0,1070.0,0.0,698.0,698.0,810.0,170.0,365.0,540.0
178,0.404407768,0.038049118,0.006077976,0.311162722,0.111330731,0.032564115,0.09640757,60.099999999999994,78.9,83.1,695.0,550.0,44095.0,0.442369232,0.282983855,0.274646913,0.11375854,0.117119633,0.280785917,0.258594724,0.181947838,0.047793348,100265.0,3330.0,210000.0,27478.0,7.64,170500.0,21535.0,7.92,189.0,24020.0,17280.0,4970.0,440.0,0.0,316.0,316.0,250.0,70.0,155.0,265.0
179,0.422134238,0.030778658,0.009096908,0.278186275,0.118495475,0.025970965,0.115337481,63.6,74.7,79.9,545.0,475.0,62914.0,0.383758799,0.290253788,0.325987413,0.119272154,0.110802784,0.23282098,0.267038105,0.214603161,0.055462816,138381.0,3490.0,118000.0,24393.0,4.84,88000.0,18594.0,4.73,315.0,53150.0,16080.0,2500.0,280.0,294.0,625.0,919.0,480.0,55.0,165.0,280.0
180,0.419872348,0.028031741,0.005433845,0.271002243,0.116094532,0.03087804,0.128687252,51.1,78.2,82.2,450.0,400.0,48310.0,0.439531099,0.284693408,0.275775493,0.113601236,0.115482021,0.231783393,0.269901864,0.21160686,0.057624625,107402.0,19750.0,144950.0,27087.0,5.35,99950.0,19383.0,5.16,209.0,33820.0,13020.0,4520.0,650.0,154.0,228.0,382.0,300.0,60.0,150.0,290.0
181,0.43985487,0.03137036,0.00653084,0.230979626,0.101814122,0.059112476,0.130337706,82.8,80.0,83.5,825.0,700.0,81181.0,0.489428925,0.267847715,0.24272336,0.118564909,0.116724138,0.292794118,0.249964503,0.176095335,0.045856998,197200.0,33230.0,272000.0,33090.0,8.22,210000.0,23556.0,8.91,199.0,32090.0,36330.0,12990.0,2640.0,0.0,557.0,557.0,465.0,150.0,375.0,435.0
182,0.353322986,0.039650063,0.005220827,0.332439678,0.098066883,0.032312685,0.138986877,85.6,82.0,85.3,950.0,800.0,50493.0,0.491513454,0.296109753,0.212376793,0.108119913,0.132801271,0.214127457,0.270105221,0.210553901,0.064292237,125925.0,66100.0,420000.0,35966.0,11.68,305000.0,26548.0,11.49,53.0,9880.0,22650.0,15580.0,6480.0,0.0,234.0,234.0,1280.0,150.0,265.0,450.0
183,0.318115731,0.036202384,0.006106426,0.370601919,0.11209654,0.025588834,0.131288165,57.9,81.1,85.0,925.0,795.0,54192.0,0.389568136,0.365013479,0.245418385,0.100454291,0.105309938,0.187765415,0.258122922,0.265891958,0.082455476,121508.0,78620.0,380000.0,30294.0,12.54,285000.0,22441.0,12.7,79.0,9520.0,26980.0,15030.0,7200.0,18.0,332.0,350.0,475.0,115.0,200.0,475.0
184,0.322029672,0.026929311,0.0082284,0.369405311,0.122553298,0.033536965,0.117317043,63.0,80.5,83.9,785.0,650.0,51820.0,0.381396012,0.32797117,0.290632817,0.109080255,0.116137983,0.261092871,0.258740295,0.195358617,0.05958998,116043.0,4660.0,270000.0,33785.0,7.99,200000.0,22687.0,8.82,108.0,23160.0,23360.0,7910.0,2250.0,303.0,328.0,631.0,365.0,105.0,245.0,330.0
185,0.403681452,0.037325834,0.006966637,0.274638885,0.101687332,0.039434999,0.13626486,86.7,81.4,84.9,950.0,825.0,74588.0,0.496689272,0.270916308,0.23239442,0.116881743,0.115500504,0.243777465,0.274727233,0.194966277,0.054146779,179549.0,34220.0,352865.0,35257.0,10.01,280000.0,24210.0,11.57,215.0,15270.0,41200.0,17100.0,4640.0,0.0,283.0,283.0,495.0,165.0,300.0,460.0
186,0.406121102,0.034606501,0.012374196,0.26538525,0.095116317,0.042237255,0.14415938,101.2,78.2,82.2,795.0,650.0,90188.0,0.456650648,0.258444946,0.284904406,0.115239506,0.123311535,0.338745738,0.232188437,0.150909209,0.039605574,214692.0,4040.0,220000.0,26000.0,8.46,175000.0,17813.0,9.82,473.0,58660.0,28360.0,5390.0,720.0,256.0,958.0,1214.0,865.0,105.0,250.0,440.0
187,0.336774367,0.017562676,0.015149484,0.370693122,0.10805738,0.048263842,0.103499129,36.3,81.0,84.9,1050.0,895.0,39297.0,0.534646146,0.257261143,0.208092711,0.129979916,0.117939995,0.247171899,0.271733339,0.180076236,0.053098615,97592.0,5140.0,367000.0,37649.0,9.75,297750.0,28473.0,10.46,120.0,4370.0,23870.0,10480.0,2390.0,214.0,257.0,471.0,320.0,70.0,125.0,240.0
188,0.413779681,0.033670689,0.00564422,0.303036201,0.125145971,0.01342935,0.105293889,19.1,77.7,82.4,535.0,445.0,31057.0,0.456521223,0.275997024,0.267481752,0.11791634,0.119568261,0.230666928,0.281750476,0.205860119,0.044237877,71432.0,13800.0,140000.0,27738.0,5.05,95000.0,20733.0,4.58,88.0,21400.0,7690.0,2680.0,490.0,71.0,211.0,282.0,235.0,30.0,115.0,175.0
189,0.420441732,0.038469191,0.009418319,0.27452411,0.119254494,0.027591696,0.110300458,64.4,80.3,83.5,875.0,570.0,66995.0,0.453260513,0.313893907,0.23284558,0.094128159,0.123859153,0.300422159,0.218940766,0.203919358,0.058730406,166762.0,30880.0,312750.0,30108.0,10.39,250000.0,22886.0,10.92,215.0,20880.0,34280.0,11630.0,2350.0,151.0,519.0,670.0,430.0,110.0,255.0,395.0
190,0.327259475,0.032126037,0.009250953,0.374187037,0.113478358,0.033864095,0.109834044,41.6,81.5,85.1,725.0,625.0,49567.0,0.507188334,0.28003212,0.212779546,0.107284048,0.118378138,0.228001252,0.276668643,0.209634645,0.060033274,121416.0,40920.0,280000.0,35633.0,7.86,210000.0,23849.0,8.81,88.0,16890.0,20760.0,11340.0,2620.0,0.0,231.0,231.0,495.0,110.0,255.0,305.0
191,0.426949182,0.037765402,0.00887574,0.24142882,0.09841629,0.028889662,0.157674904,87.1,78.4,82.2,500.0,450.0,93822.0,0.431122911,0.286958362,0.281918727,0.118866434,0.118015125,0.231750056,0.278628824,0.205633776,0.047105785,211439.0,36400.0,147500.0,27846.0,5.3,104000.0,21148.0,4.92,178.0,62850.0,23080.0,8550.0,1380.0,59.0,1162.0,1221.0,750.0,150.0,340.0,520.0
192,0.396079757,0.027644474,0.003785063,0.202365664,0.152281176,0.029874958,0.187968908,62.2,78.0,81.5,525.0,454.0,58325.5,0.3723929035,0.3107093195,0.316897777,0.111373404,0.116991597,0.250617671,0.264093633,0.209182803,0.047740892,181731.0,49145.0,139950.0,28148.0,4.97,106000.0,21026.0,5.04,171.0,53975.0,20680.0,5360.0,590.0,0.0,358.0,358.0,420.0,92.5,207.5,385.0
193,0.428830792,0.046961995,0.004478335,0.229605422,0.146090535,0.038005326,0.106027596,46.8,81.1,84.0,758.0,650.0,66249.0,0.404717329,0.361367134,0.233915536,0.095320097,0.100722582,0.177201513,0.251175041,0.285028363,0.090552404,148080.0,81420.0,282250.0,29012.0,9.73,218000.0,22018.0,9.9,150.0,20200.0,29770.0,17380.0,4310.0,161.0,154.0,315.0,510.0,85.0,240.0,365.0
194,0.408709506,0.034466277,0.009718534,0.315454063,0.106054169,0.031067446,0.094530005,33.0,79.3,83.5,725.0,600.0,41464.0,0.506863742,0.266346359,0.2267899,0.112171743,0.112271177,0.209120107,0.278306436,0.221867574,0.066262964,100569.0,21700.0,290000.0,33479.0,8.66,218000.0,24019.0,9.08,56.0,11190.0,17120.0,10850.0,3250.0,1.0,125.0,126.0,275.0,105.0,215.0,305.0
195,0.420530003,0.042278404,0.005056351,0.30009138,0.118550107,0.030216266,0.08327749,101.75,80.2,84.1,625.0,525.0,142954.0,0.43900322,0.306098722,0.254898058,0.096630456,0.107004901,0.205168784,0.272135581,0.251995145,0.067065132,325415.0,319730.0,225000.0,30305.0,7.42,165000.0,22399.0,7.37,213.0,64470.0,51680.0,25610.0,5030.0,0.0,751.0,751.0,975.0,205.0,510.0,860.0
196,0.328321903,0.026183317,0.005270448,0.288050272,0.165073144,0.016655968,0.170444947,118.2,77.3,80.8,515.0,450.0,122217.0,0.433082062,0.301406324,0.265511613,0.109593084,0.108434169,0.258085414,0.258250974,0.215036387,0.050599973,277846.0,13740.0,124950.0,26935.0,4.64,82500.0,20714.0,3.98,388.0,99100.0,26900.0,4490.0,710.0,632.0,568.0,1200.0,625.0,125.0,235.0,450.0
197,0.42405914,0.043394777,0.003552227,0.211213518,0.153897849,0.050595238,0.11328725,34.6,81.1,85.4,750.0,650.0,39659.0,0.399558789,0.354836202,0.245605009,0.091760853,0.104018375,0.170763878,0.268266891,0.292190662,0.072999341,87946.0,88650.0,310000.0,31126.0,9.96,225500.0,22219.0,10.15,77.0,13860.0,17100.0,10930.0,3420.0,0.0,125.0,125.0,415.0,75.0,165.0,285.0
198,0.40538773,0.030217516,0.035843546,0.315174156,0.070898731,0.025030459,0.117447861,249.95,77.3,82.1,725.0,650.0,425157.0,0.508729104,0.236050503,0.255220393,0.142565924,0.139220096,0.316880384,0.227206769,0.135854979,0.038271848,1140525.0,26780.0,185000.0,29030.0,6.37,145000.0,21000.0,6.9,1404.0,291750.0,122490.0,30840.0,6800.0,1131.0,4640.0,5771.0,4345.0,760.0,2290.0,2005.0
199,0.397667083,0.028149735,0.0054157,0.244361126,0.116467298,0.063560079,0.14437898,58.9,77.7,81.5,550.0,475.0,80153.0,0.458037478,0.273116035,0.268846487,0.113642011,0.108859991,0.24606422,0.264076866,0.215141224,0.052215688,181095.0,13640.0,140000.0,28094.0,4.98,101000.0,22040.0,4.58,187.0,56500.0,22390.0,5260.0,620.0,0.0,469.0,469.0,430.0,85.0,195.0,340.0
200,0.456962911,0.035222767,0.001866107,0.18987637,0.11196641,0.074177747,0.129927688,53.5,80.5,84.1,600.0,522.5,53987.0,0.506692017,0.254073248,0.23923473550000002,0.088510872,0.109815488,0.242979628,0.231483641,0.257809178,0.069401193,72895.0,126025.0,183750.0,26282.0,6.99,136000.0,20552.0,6.62,49.0,16525.0,9375.0,2820.0,265.0,0.0,163.0,163.0,185.0,42.5,80.0,137.5
201,0.328522697,0.031120441,0.014904225,0.335476253,0.096247704,0.06559958,0.1281291,194.6,77.1,81.6,650.0,550.0,130223.0,0.423727969,0.259124961,0.317147069,0.119499374,0.141125133,0.376463224,0.206049873,0.125132751,0.031729645,337098.0,7460.0,146500.0,25434.0,5.76,118000.0,19748.0,5.98,715.0,114050.0,23990.0,3630.0,850.0,0.0,1737.0,1737.0,865.0,215.0,550.0,600.0
202,0.353915663,0.02560241,0.003953313,0.336784639,0.122176205,0.043486446,0.114081325,42.3,82.5,85.2,1050.0,875.0,36297.0,0.567493718,0.251854522,0.180651761,0.121271251,0.120893929,0.207580936,0.29182074,0.204497677,0.053935467,92759.0,64120.0,410000.0,36515.0,11.23,315000.0,25203.0,12.5,38.0,5410.0,16230.0,12000.0,5060.0,0.0,2362.0,2362.0,280.0,95.0,165.0,305.0
203,0.3794449875,0.034842197000000005,0.0055391395,0.314574407,0.130885187,0.0363424365,0.098371645,47.1,80.5,84.1,771.0,650.0,40612.0,0.47228986,0.29726385,0.23044629,0.119018049,0.105895016,0.222004885,0.26986049,0.223257162,0.059964398,96624.0,41440.0,269995.0,32875.0,8.21,212000.0,22568.0,9.39,94.0,13350.0,18220.0,9030.0,2210.0,1.0,273.0,274.0,235.0,80.0,140.0,225.0
204,0.364368588,0.032121968,0.004506664,0.308083229,0.122638796,0.038929907,0.129350849,66.5,82.1,85.1,895.0,750.0,79893.0,0.427139392,0.339054088,0.23380652,0.092914517,0.10165378,0.17831438,0.260023713,0.276327728,0.090765882,179649.0,75220.0,335000.0,34347.0,9.75,255000.0,23940.0,10.65,173.0,19300.0,37560.0,20610.0,5190.0,0.0,355.0,355.0,555.0,160.0,280.0,505.0
205,0.267660505,0.025084476,0.032995428,0.467779765,0.059352017,0.056410256,0.090717551,117.6,79.5,83.7,1700.0,1422.0,135288.0,0.443472742,0.289656664,0.266870595,0.124472683,0.088216295,0.412889138,0.241590975,0.106688705,0.026142205,329735.0,3430.0,665000.0,46213.0,14.39,490000.0,29997.0,16.33,361.0,19010.0,70980.0,42090.0,16910.0,0.0,253.5,253.5,1125.0,300.0,595.0,1345.0
206,0.420387178,0.035307696,0.006138188,0.234300404,0.099522585,0.019726142,0.184617806,140.4,78.6,81.7,625.0,525.0,91296.0,0.481082287,0.265560548,0.253357165,0.115894688,0.114423798,0.237013902,0.282649704,0.200050622,0.049967287,209397.0,18060.0,195000.0,29986.0,6.5,137000.0,20503.0,6.68,401.0,47670.0,31330.0,12100.0,2880.0,0.0,458.0,458.0,550.0,150.0,330.0,490.0
207,0.292259268,0.018691226,0.022499417,0.430519935,0.079816585,0.061475091,0.094738478,190.5,80.4,83.9,1200.0,1000.0,109631.0,0.604589577,0.202754939,0.192655483,0.142466037,0.121699988,0.290397846,0.261839269,0.144032309,0.03956455,309014.0,11570.0,430000.0,35028.0,12.28,340000.0,25342.0,13.42,421.0,7430.0,73110.0,28640.0,5690.0,0.0,607.5,607.5,1275.0,270.0,495.0,720.0
208,0.330976864,0.028277635,0.00655527,0.319537275,0.119794344,0.046143959,0.148714653,36.8,80.7,83.8,1150.0,950.0,40194.0,0.50474478,0.268212218,0.227043002,0.126670872,0.11162176,0.23113354,0.286183453,0.187988746,0.05640163,99873.0,5120.0,402000.0,34645.0,11.6,330000.0,25967.0,12.71,108.0,2160.0,24300.0,14710.0,2270.0,0.0,112.0,112.0,285.0,65.0,125.0,245.0
209,0.360477269,0.029001916,0.006706149,0.293851245,0.144574116,0.034140394,0.131248911,28.5,77.7,81.7,495.0,415.0,42077.0,0.436686659,0.282401854,0.280911487,0.116383904,0.118376742,0.246366,0.258823906,0.206828936,0.053220512,93836.0,9370.0,128000.0,28954.0,4.42,81000.0,20863.0,3.88,63.0,31490.0,9700.0,2550.0,640.0,81.0,262.0,343.0,190.0,40.0,100.0,160.0
210,0.373724668,0.035639413,0.008665269,0.271837876,0.128022362,0.045003494,0.137106918,58.0,81.4,85.0,970.0,825.0,62452.0,0.497880768,0.278881857,0.223237374,0.119105835,0.118619448,0.208732631,0.289275808,0.205761723,0.058504555,152142.0,33400.0,375000.0,36905.0,10.16,286000.0,25035.0,11.42,121.0,9220.0,31430.0,20120.0,5160.0,200.0,312.0,512.0,570.0,165.0,285.0,510.0
211,0.33231441,0.02510917,0.005458515,0.37510917,0.117030568,0.016593886,0.128384279,38.3,80.8,84.5,700.0,625.0,39434.0,0.501571746,0.283160542,0.215267711,0.105896145,0.118404388,0.198342004,0.293184839,0.225786868,0.058385756,95537.0,59270.0,289997.5,36718.0,7.9,222950.0,24544.0,9.08,64.0,13640.0,14660.0,10420.0,2870.0,0.0,108.0,108.0,330.0,110.0,170.0,305.0
212,0.459612701,0.037072575,0.003053036,0.21179344,0.109124215,0.025296581,0.154047453,62.2,79.0,82.5,549.5,475.0,58325.5,0.3723929035,0.3107093195,0.316897777,0.109061697,0.116597703,0.232168929,0.268357061,0.221572615,0.052241994,156847.0,116685.0,165000.0,28535.0,5.78,129000.0,20400.0,6.32,249.5,40895.0,20910.0,5495.0,770.0,0.0,348.0,348.0,457.5,67.5,175.0,320.0
213,0.370887057,0.0270352095,0.0119655625,0.2914932785,0.1077030615,0.0342717705,0.1566440615,406.3,75.8,79.9,825.0,700.0,216844.0,0.448072659,0.251313434,0.300613907,0.13157568,0.123813071,0.40985639,0.20596285,0.105246869,0.023545141,555741.0,11560.0,187000.0,28709.0,6.51,141000.0,21184.0,6.66,1676.0,176270.0,52700.0,8660.0,1160.0,2295.0,4074.0,6369.0,3375.0,375.0,1040.0,1370.0
214,0.42405914,0.043394777,0.003552227,0.211213518,0.153897849,0.050595238,0.11328725,15.4,79.6,85.0,650.0,575.0,24543.0,0.432854929,0.340654639,0.226490431,0.089866225,0.104152194,0.170594417,0.272644686,0.288658508,0.07408397,56139.0,116110.0,255000.0,27068.0,9.42,185000.0,21032.0,8.8,35.0,10050.0,9710.0,5280.0,1100.0,0.0,73.0,73.0,220.0,40.0,90.0,150.0
215,0.400044548,0.035861455,0.011471211,0.259048892,0.119835171,0.041318632,0.132420091,39.2,80.1,83.2,825.0,695.0,47240.0,0.386226111,0.338033323,0.275740566,0.10668383,0.106383802,0.214596802,0.256784484,0.234301808,0.081249274,103324.0,4420.0,250000.0,31555.0,7.92,190000.0,22420.0,8.47,201.0,21890.0,19570.0,6640.0,1210.0,0.0,431.0,431.0,265.0,65.0,200.0,255.0
216,0.389438361,0.031349347,0.013334511,0.28700106,0.101730837,0.045213705,0.131932179,65.8,79.1,82.6,695.0,600.0,53941.0,0.491789373,0.263542691,0.244667935,0.127531628,0.117794448,0.263543779,0.264653956,0.180804724,0.045671465,129709.0,4060.0,210000.0,27110.0,7.75,165000.0,20254.0,8.15,319.0,33760.0,19820.0,4600.0,190.0,0.0,347.0,347.0,260.0,90.0,210.0,260.0
217,0.434622068,0.042571677,0.003692441,0.259339705,0.112945265,0.031711555,0.115117289,35.4,81.7,84.5,755.0,650.0,44998.0,0.467210554,0.299781288,0.233008158,0.095310757,0.109472901,0.204888563,0.273734705,0.253211517,0.063381558,104857.0,87110.0,260000.0,30644.0,8.48,207000.0,23255.0,8.9,54.0,18090.0,17520.0,8650.0,1770.0,0.0,76.0,76.0,245.0,80.0,135.0,295.0
218,0.393511199,0.039064559,0.004216074,0.288372859,0.127898551,0.04127141,0.105665349,41.3,78.2,83.0,550.0,450.0,50775.0,0.362562321,0.348484513,0.288953165,0.09713345,0.098586498,0.194735922,0.254724703,0.280953125,0.073866301,108737.0,81620.0,166000.0,27226.0,6.1,128000.0,20646.0,6.2,157.0,31170.0,20320.0,5760.0,710.0,0.0,255.0,255.0,370.0,60.0,165.0,270.0
219,0.42405914,0.043394777,0.003552227,0.211213518,0.153897849,0.050595238,0.11328725,45.5,80.1,84.2,725.0,600.0,59790.0,0.425899688,0.341545519,0.232554793,0.099200972,0.100511704,0.19195936,0.267648605,0.268677937,0.072001422,135039.0,67380.0,253000.0,25149.0,10.06,186750.0,19915.0,9.38,196.0,23300.0,25850.0,12220.0,2130.0,165.0,285.0,450.0,380.0,85.0,215.0,325.0
220,0.366777774,0.03495306,0.009907954,0.349989297,0.127824837,0.026665851,0.083881227,84.3,78.9,83.1,1025.0,872.5,86540.0,0.351253222,0.301404055,0.347342723,0.0999214705,0.10268195050000001,0.19913332849999998,0.253681422,0.267981054,0.0766007745,94312.0,61980.0,177500.0,28429.5,6.275,129000.0,21372.0,6.04,65.5,18245.0,38900.0,22070.0,4965.0,0.0,169.0,169.0,807.5,185.0,465.0,565.0
221,0.345727874,0.029999667,0.007716101,0.362324143,0.109921176,0.042039445,0.102271593,37.0,81.6,85.5,775.0,655.0,27737.0,0.510973251,0.283765484,0.205261264,0.098446408,0.106295621,0.199763815,0.267451414,0.2557490305,0.0722937115,125292.5,77345.0,247000.0,31965.5,7.744999999999999,191250.0,22827.5,8.375,5.5,18870.0,20090.0,10390.0,2105.0,0.0,205.5,205.5,325.0,75.0,197.5,312.5
222,0.381755848,0.033745631,0.015091422,0.299173165,0.100463834,0.036905082,0.132865017,107.9,78.2,83.1,795.0,650.0,101661.0,0.428195159,0.274894566,0.296910275,0.121531842,0.116873359,0.365860989,0.216591793,0.142538518,0.036603499,252872.0,4990.0,220000.0,29993.0,7.34,171750.0,23171.0,7.41,389.0,71620.0,33040.0,4580.0,470.0,382.0,1264.0,1646.0,2130.0,135.0,355.0,440.0
223,0.408709506,0.034466277,0.009718534,0.315454063,0.106054169,0.031067446,0.094530005,60.099999999999994,79.4,83.0,600.0,510.0,45865.0,0.427673964,0.295136777,0.277189259,0.107258328,0.10241351,0.212183233,0.266830797,0.247421865,0.063892267,101139.0,19540.0,192000.0,29699.0,6.46,150000.0,21818.0,6.88,121.0,23120.0,17760.0,5220.0,1380.0,0.0,134.0,134.0,270.0,50.0,105.0,260.0
224,0.318796069,0.022727273,0.008599509,0.348484848,0.11998362,0.037059787,0.144348894,29.95,81.7,85.7,1279.0,1050.0,31416.0,0.545985792,0.261112282,0.192901926,0.130328506,0.125945953,0.218312902,0.289643593,0.183573448,0.052195598,81003.0,3410.0,485000.0,36579.0,13.26,355000.0,26342.0,13.48,62.0,1410.0,14510.0,12430.0,4240.0,54.0,489.0,543.0,260.0,70.0,160.0,230.0
225,0.366495507,0.02610184,0.00427899,0.272785623,0.118741977,0.053701326,0.157894737,44.4,82.4,85.0,1150.0,950.0,37207.0,0.464621075,0.298280206,0.237098719,0.102390716,0.115937725,0.183375787,0.292334403,0.232503684,0.073457686,87547.0,25830.0,516500.0,30666.0,16.84,352500.0,24205.0,14.56,66.0,4330.0,12480.0,13380.0,8730.0,0.0,148.0,148.0,320.0,110.0,180.0,365.0
226,0.416910945,0.044630692,0.014491557,0.275669873,0.094793774,0.045580282,0.107922877,133.7,78.3,82.3,725.0,650.0,94128.0,0.477464731,0.255566679,0.266968591,0.126960348,0.121321851,0.232108615,0.275124983,0.199056636,0.045427567,350448.0,8080.0,212250.0,27663.0,7.67,168000.0,21005.0,8.0,448.0,53910.0,35560.0,8380.0,1370.0,25.0,824.0,849.0,660.0,165.0,415.0,545.0
