,Education,"Arts, entertainment, recreation & other services",Year 2020: One person households: Female ratio,Year 2020: One person households: Male ratio,Year 2020: Households with dependent children ratio,pop_ratio_under_10,pop_ratio_teenager,pop_ratio_20_39,pop_ratio_40_60,pop_ratio_60_80,pop_ratio_80_90+
197,-0.5460810976126126,-0.4391813899595069,2.238137456971075,-0.1003662399227997,-1.3124552533999667,-1.5630833512321023,-1.0598506803295589,-1.44527057860182,0.19640799803962672,2.0269929199112235,1.3981365955904488
198,6.744047882843997,3.8809013588403634,-1.3524339936805334,0.1789333280800822,0.7506443845357388,1.7624918565457797,2.6951166199131737,1.3738329617614966,-2.0539311512381446,-1.5920127745673796,-1.1886376074020228
199,-0.43965585702200516,-0.30103920903858084,-0.23204287917611838,0.5747326051461625,-0.20732551259335003,-0.13079646381884738,-0.5433955732929705,0.0075390179528435795,-0.033230334385770735,0.2433799296956441,-0.1499917974298248
200,-0.33323061643139773,-0.3638311094571836,-0.16907004959070088,-0.18406993910790895,-0.07771477311968725,-1.7758191600930586,-0.44147267155552133,-0.05197366155319482,-1.819533101113228,1.2310979148380423,1.1301185696300429
201,0.9438722706558915,0.35199655531488794,-0.6549553261444628,1.9777271728137311,-0.8557062980200486,0.2526121398338261,2.8983268735670933,2.523396419260907,-3.2134550134403126,-1.840221018696456,-1.6759518717957442
202,-0.33323061643139773,-0.3889478696246247,-0.8747211083739505,-1.987073384549996,1.861177521101608,0.36859487491258375,0.7402645815162286,-0.7349394843851323,1.487299135378389,-0.0030069346165499462,-0.021889236092774097
203,-0.4928684773173089,-0.5898819509641535,0.49788045014948057,-0.5406839112831027,0.062015881443792005,0.22110580481207373,-0.8596694195586371,-0.45665055044829356,0.28374671622159514,0.4312552990189639,0.42719251503476263
204,0.3585334474075506,0.11338733372419744,1.7610866973739165,-0.4430788012081082,-0.7912372590004211,-1.4875673772907712,-1.3120819545686826,-1.2995947263983672,-0.25536723967136155,1.6597827666040028,2.7215270704674626
205,1.848486815676055,2.2231951877892504,0.267935729073741,0.5173385536620564,-0.48256976840750004,0.5781527102905978,-2.7454584250364142,3.2261809678117084,-1.2655910395448937,-2.2671811764301255,-2.092147961447214
206,0.2521082068169432,0.07571219347303579,-0.4604248859347657,0.1248118603295419,0.22817507655960279,0.016658242389721998,0.05009569983307738,-0.1670735970731043,0.9846717578200319,-0.10595155895126175,-0.3174702145319382
207,1.5292110939042325,0.6533976773241812,-2.3588691154841137,-1.6383993731668902,2.5622147448355634,1.7559535346684465,0.8262468108547008,0.8628912583020913,-0.15586393395829934,-1.4027162318049073,-1.092347090958217
208,-0.65250633820322,-0.5396484306292714,-0.38027205208139064,-0.6395397554516472,0.6753486658210323,0.7220407930703694,-0.24879769439169416,-0.28052655598600196,1.1783422582631211,-0.3851712252763484,0.16180979251538075
209,-0.9185694396797386,-0.7531408920525208,0.048642387145799354,0.9251865408226134,-0.6108130910383327,0.0486811047586595,0.47175626187227304,0.01336141665521371,-0.3211238265566472,0.050959240872736754,-0.07514464018287728
210,0.4117460677028544,0.125945713807918,-0.05775761788313644,-0.7500824151933531,0.5456326324142841,0.2268520603934856,0.4976456256605083,-0.7127192039139695,1.347821730299554,0.026254389114249065,0.31845202401750056
211,-0.17359275554548656,-0.3889478696246247,0.07157549219239939,-0.9815784589060703,0.615384701303608,-0.6378218504699591,0.47470519936068845,-0.9131911163542354,1.5620599154337396,0.4898153200168318,0.309602974778108
212,-0.33323061643139773,-0.3638311094571836,-0.16907004959070088,-0.18406993910790895,-0.07771477311968725,-0.43061257833874905,0.2819861962587232,-0.26055023784750025,0.20134986693748752,0.3922598311095842,-0.14803232965374916
213,2.6466761201056106,2.285987088207853,-0.8910767452738781,1.4974858261762707,-0.39564056799381414,1.043097488339879,1.0516494098053986,3.1676685401532105,-3.2182243994115547,-2.30055815393675,-2.285597559741265
214,-0.9185694396797386,-0.7782576522199619,1.8094670477419967,-0.6555903556402594,-0.6832250953057991,-1.687101072489108,-1.0455762353359763,-1.448540068427491,0.4363371979108053,1.945227288746493,1.478928262733659
215,-0.65250633820322,-0.5145316704618302,1.7302317123088986,0.7749860052053826,-1.5644160831487408,-0.5862619525974359,-0.8075305487506522,-0.5995786322421733,-0.4328962816316077,0.6869271734678741,2.012655935643834
216,-0.38644323672670144,-0.5019732903781097,-0.5214192523936785,-0.127585562755123,0.430517505220802,0.7783837998648786,0.40964287708171465,0.3447814421828972,-0.0016023431245814543,-0.5514737185929331,-0.637456542560068
217,-0.4928684773173089,-0.4140646297920658,0.5739758253140897,-0.4662689236237637,-0.0339728098725813,-1.3307153939163614,-0.47801640712357046,-0.7868848704460124,0.49607677499255765,1.1246669274326755,0.6817291932415942
218,-0.7057189584985237,-0.4768565302106686,2.0461430240923906,1.158774432324123,-2.0116141642359113,-1.211406326085452,-1.6392689783036025,-0.9827651600254778,-0.5457845453215853,1.7668558252325752,1.462714587981351
219,-0.43965585702200516,-0.3387143492897425,1.8363959456315442,-0.47943789636712475,-0.8146651872847482,-1.0760714670859644,-1.4339072348984028,-1.0363348597450812,0.16252225365318787,1.4826982092826357,1.3238038355244393
220,-0.33323061643139773,-0.3638311094571836,0.6230277041114586,2.854825041473228,-2.2253334303058536,-0.2270366191155823,-0.06846736381409378,-0.2679885838008896,0.08656122767633789,-0.022545925023497216,-0.08272593919384719
221,-0.33323061643139773,-0.3638311094571836,0.08986125647972319,-1.2722372878903343,0.7930542591909955,-0.2270366191155823,-0.06846736381409378,-0.2679885838008896,0.08656122767633789,-0.022545925023497216,-0.08272593919384719
222,0.09247034593103204,-0.049871607364169755,-0.17828268461403182,1.389905851869669,-0.7712853957744998,0.38565251495490094,0.3113903511395097,2.3188418477878248,-2.6356949957571145,-1.4372959296028547,-1.3129092770589847
223,-0.8121441990891312,-0.5019732903781097,0.4335847710253362,0.8170664247299957,-0.7811349313953496,-0.5486567143477248,-1.2310415945258717,-0.6461449099269383,0.11770150655006793,0.9906426155099353,0.7197708041589769
224,-0.5992937179079163,-0.577323570880433,-0.5948839771200132,-1.6312409288276104,1.4547209446523865,0.9614605599047259,1.279163853593727,-0.5278819424458931,1.3679785554696353,-0.48738069896400277,-0.15148827241976492
