,health_sector_size_ratio_to_households,retail_sector_size_ratio_to_households,taxi_only_licensed_drivers_ratio_to_households,total_drivers_ratio_to_households,A_B_property_counts,C_D_property_counts,E_F_property_counts,G_H_property_counts,Male life expectancy at birth (2012/2020)4,Female life expectancy at birth (2020)4
99,0.1125631976624835,0.09255791247809689,0.06545333530251256,-2.7101105958112797,-0.35005673653068076,-0.3283747486896912,-0.40122497860957274,-0.3842059499835403,-1.6161373461416648,-1.2342277139829627
100,0.04972339585337137,0.051101149836028134,0.06557456575609472,0.1908122369456343,3.0151511459462697,1.675485794569503,0.9273443610796497,0.259955521970415,-1.3582094817695114,-1.4581829258107963
101,0.04974796341940152,0.0509452375576886,0.0655953755231013,0.19082289745116074,-0.17848249203232483,0.6345699092578204,1.1689024228413265,0.7455166315114646,0.38280360274256325,0.856020929743503
102,0.049660599465192225,0.05102578103250279,0.06545333530251256,0.19072869309864446,-0.4120300422357725,-0.37237279841661625,0.377918181386424,0.4575959735926513,0.9631412975799245,0.856020929743503
103,0.04971674468377326,0.051143582625884816,0.06545257349468131,0.19068991125228607,-0.15868546382097606,1.8297574372828984,0.6443425142118029,0.6039963081276412,0.25383967055648193,1.1546278788472883
104,0.049696837461185514,0.05093513702523751,0.06559260282314787,0.1907390990638106,-0.3856340046206408,-0.32503312465979817,-0.37399049125408956,-0.49156619530919954,-0.32649802428087016,-0.11445165484378353
105,0.04970653028142062,0.05115203223214966,0.0654525152336133,0.19068990641347328,-0.6085657570875681,2.1745016497001974,1.2873132374303837,0.5137161018310641,0.18935770446344588,0.40811050608783556
106,0.04965159956802175,0.05094872802127824,0.06545333530251256,0.19074785398372948,-0.16872743465281964,-0.8479972853380593,-0.9423624012815645,-0.6648065911756041,-1.164763583490385,-1.2342277139829627
107,0.04966485142603191,0.05092824578215566,0.06545333530251256,0.19070812213717814,-0.09183462942613171,-0.6447151568528992,-0.8949980754459416,-0.5940464294836924,0.5117675349286446,0.25880703153594287
108,0.04969757905787611,0.05100073918271004,0.06545255193449238,0.19068990946162687,-0.470847299965142,2.006306573528914,1.292049670013946,0.10867517628425885,0.3183216366495272,0.40811050608783556
109,0.04966093770415416,0.05096184073353427,0.06545333530251256,0.19072393757890793,-0.2212325964307446,0.5966981702523659,0.16596282327201153,-0.18900550393688717,-0.0040881938156714865,-0.18910339211973518
110,0.04968215236968992,0.050963678097077275,0.06545270186859178,0.19068992191424858,0.32447678991686896,2.5270429848539133,-0.044808426696510396,-0.3451658607742097,-0.4554619564669515,0.03485181970810915
111,0.04966896142222779,0.050962135020018215,0.06545333530251256,0.19070795231504412,-0.19655803952964326,-0.2676685788133009,-0.08269988736500872,-0.29880575483812954,0.3183216366495272,0.18415529425999122
112,0.04955436275202712,0.050928919029146515,0.06545333530251256,0.19071335054750732,-0.13028103203947566,-1.197196996461882,-1.1389243534993996,-0.6843266357802694,-1.3582094817695114,-1.2342277139829627
113,0.04971253114809408,0.05106832642442274,0.06545333530251256,0.19072010978153064,-0.8220293656273286,-0.29830013242065384,0.6656564608378331,1.8752392130064697,1.672442924603358,1.3039313533991703
114,0.04962986558630969,0.05099658425822182,0.06591441216681364,0.19076463687009707,2.040219234900428,0.3488610547019653,-0.43556411484039936,-0.3232058105939612,-0.7133898208391141,-0.7863172903272952
115,0.04962223621714034,0.050939271282860105,0.06545333530251256,0.1907175063671883,-0.05051909228940387,0.23190421365570885,-0.4414846555698522,-0.48668618415803316,-0.6489078547460688,-1.010272502155129
116,0.04965202106433611,0.050965357152941815,0.06554102844057828,0.190720445317524,-0.7023864560022209,-0.015375964556376274,-0.13480064578419393,-0.4403260782219531,-0.2620160581878341,-0.8609690276032363
117,0.04962459552575953,0.05097510346154301,0.06570184566106212,0.19073469402740958,-0.5896294692332346,-0.7889619274766155,-0.3491242201903876,-0.08408526418681112,0.38280360274256325,-0.4877103412235099
118,0.04970526140449227,0.05116753770256157,0.06545333530251256,0.19071200509988398,-0.6874669564806247,-0.5405678745878993,0.05228844126651656,0.5893562746741422,0.8341773653938432,1.4532348279510632
119,0.049640146657297136,0.051038456344886476,0.06553964732212463,0.19072510591810757,2.9216173604839555,4.127123957834365,2.771000744231271,0.39903583977865537,-0.13305212600175279,0.10950355698405018
120,0.04956715418464244,0.0508755535676285,0.06585051387670818,0.19076817508161523,-0.26082665285344214,-1.1760333776058929,-1.0299864040774669,-0.6940866580826022,-1.0357996513043128,-1.1595759767070217
121,0.04963763804534336,0.05089205368258815,0.06568609989476032,0.1907683459297914,1.3725716313089995,0.27645920072094937,-0.48292844067602225,-0.5574463458499449,-0.7778717869321502,-0.6370138157754026
122,0.04943780277674337,0.050705123633610016,0.06545118459415525,0.19068979589858792,-0.35005673653068076,-0.3283747486896912,-0.40122497860957274,-0.3842059499835403,1.3500330941381593,2.498359149814301
123,0.04960849019200703,0.050991689922343694,0.06555738737611154,0.1907480483431945,1.1126280434904203,-0.10225818933359536,-0.7458004490637293,-0.6062464573616082,-1.5516553800486288,-2.0553968240183673
124,0.04961833249536544,0.05091376697412871,0.06577080589273977,0.190801065706752,-0.37300981271775174,-0.9036910191696099,-0.7588256386685257,-0.6013664462104419,-0.5844258886530328,-0.11445165484378353
125,0.049595432332562334,0.05091305097595194,0.06545333530251256,0.19072991415394253,-0.330259708319332,-1.0557349125297433,-1.0086724574514365,-0.691646652507019,-0.2620160581878341,-0.4877103412235099
126,0.04965518479945703,0.050985472847093434,0.06545333530251256,0.19074085774491184,-0.3130449011790287,0.11995980865429193,0.18254033731447955,0.0037549365341827895,0.3183216366495272,-0.0397999175678425
127,0.04956286873198809,0.050925662320088744,0.06545333530251256,0.1907406830070317,0.24098497528639815,-0.8624776561342624,-1.0761666217671992,-0.6843266357802694,-1.1002816173973489,-1.010272502155129
128,0.04964059811523626,0.05097294173683096,0.06552170482014895,0.1907248558755553,-0.3362848908184381,0.6390254079643445,-0.47345557550889766,-0.5062062287626985,-0.2620160581878341,-0.5623620784994616
129,0.049651724458932615,0.051061338301851666,0.06547072892865673,0.19075123667332097,1.9888617269318567,0.005230716961297486,-0.8997345080295038,-0.6965266636581853,-1.7451012783277462,-1.532834663086748
130,0.04967375818024125,0.05105068400821422,0.06558184432091141,0.19079420368330843,1.0041747585065097,-0.44031915369110813,-0.585945849368502,-0.49156619530919954,-1.6161373461416648,-1.9060933494664745
131,0.04960934027058878,0.0510026332471216,0.06545333530251256,0.190749671540842,-0.794198760750505,-0.3456398061774719,-0.4166183845061502,-0.3671259109544581,1.156587195859042,1.1546278788472883
132,0.04986152596745543,0.05117617689106898,0.0655071532668731,0.1907624690179685,0.23840275421535265,0.7554253116722854,0.16596282327201153,0.5527561910403948,0.12487573837040981,0.25880703153594287
133,0.04963019547481326,0.050938070013889065,0.06580015691181705,0.19075585369654274,0.055638885075799616,-0.8101255463326048,-0.813294613379492,-0.6160064796639408,-0.5199439225599876,-0.6370138157754026
134,0.0496129182192488,0.050970064282380094,0.06545333530251256,0.19071651686910454,-0.5038423469840566,-0.8786288389454121,-0.7825078015863371,-0.6233264963906904,0.12487573837040981,-0.0397999175678425
135,0.049624028138707685,0.05098990762539212,0.0655628202446876,0.19073671335941494,-0.6458645058915585,-0.18914041411081445,-0.683042717331529,-0.6379665298441893,-0.32649802428087016,-0.0397999175678425
136,0.04963917639464577,0.05098138715078111,0.06611619803499273,0.1908329659275972,4.278431076592192,0.7448435022442907,-0.4462210881534145,-0.2695256879311316,-2.131993074885981,-2.1300485612943083
137,0.04959511928079041,0.05097043332960413,0.06558226264729,0.19074324421273797,2.20003002785291,0.569408240674906,-0.044808426696510396,-0.4159260224661214,-0.9713176852112675,-1.010272502155129
138,0.04960370425231769,0.05092401971243228,0.06560184570596563,0.19071896666993896,-0.19397581845859777,-0.4464454644125787,-0.35267654462805925,-0.3622458998032918,0.38280360274256325,0.5574139806397176
139,0.04965392263299045,0.05097326922605251,0.06549975411627192,0.1907284137994049,0.1850368520804125,-0.5143918196870706,-0.5764729842013775,-0.4940062008847827,-1.0357996513043128,-1.08492423943107
140,0.049812970574231945,0.05116203115494314,0.06584610509636268,0.19076436938201627,-0.8306367691974803,-0.11061224940832796,1.322836481807101,1.521438404546911,2.0593347211616018,1.3039313533991703
141,0.049611800590463474,0.050969915514134254,0.06545333530251256,0.19070692994049693,0.12019441185193687,-0.9877885572552515,-1.0643255403082934,-0.6672465967511874,-1.0357996513043128,-1.1595759767070217
142,0.04971882129504176,0.051017731910721745,0.06579636123593081,0.19075259673279651,-0.8002239432496112,-0.27713651356466457,0.30805580077888023,1.5458384603027424,1.221069161952078,1.0053244042953957
143,0.04965495458400895,0.05094406645695956,0.06545333530251256,0.19075741563721957,4.472384570372942,1.1296872030203062,0.32936974740491054,0.023274981138848103,-0.5199439225599876,-0.6370138157754026
144,0.04971853456220299,0.05107298287254419,0.06555218808140943,0.19075138834729313,0.7829644867536126,1.085689153293381,0.9936544172495217,0.16967531567383795,0.12487573837040981,-0.2637551293956762
145,0.04980318041712905,0.051225372573533844,0.06545333530251256,0.1907934023231947,2.273479871651537,-0.2860475109777127,-0.7079089883952311,-0.5598863514255281,-1.5516553800486288,-1.1595759767070217
146,0.04969316368195311,0.0510186141623931,0.06545333530251256,0.1907090267324967,-0.8492861435994755,-0.5294291278215892,-0.019942155632808375,0.3014356167553288,1.221069161952078,0.7067174551916103
147,0.04969670777442038,0.05104440354572334,0.06546606917767389,0.19070862672124964,-0.555199854952628,0.6028244809738365,0.6147398105645385,0.43319591783681966,0.4472855688356085,0.03485181970810915
148,0.04959622580568946,0.050940088987591635,0.06545333530251256,0.19074088882589613,1.5409898278316332,-0.20194997289207112,-0.5373974153869886,-0.5257262733673638,-1.0357996513043128,-1.532834663086748
149,0.049730579513191216,0.05101622023727833,0.06545333530251256,0.19071311357768223,-0.8573197202649504,-0.8001006742429256,0.17306747214735496,1.1139574734245223,0.6407314671147258,0.25880703153594287
150,0.049650187946149664,0.05097602212962689,0.06545333530251256,0.19071375985091005,-0.4731426075838491,-0.5583898694139956,-0.28518238031229665,0.01595496441209861,0.18935770446344588,0.18415529425999122
